type,ent_uri,pred,val_pred,val_gold,abs,found,verif,reason
FP_new,Carol_Hughes_%28politician%29,label,Carol R.Hughes,,"Carol R. Hughes MP (born November 26, 1958 in Val Caron, Ontario) is a Canadian politician, who has represented the electoral district of Algoma—Manitoulin—Kapuskasing in the House of Commons of Canada since 2008. She is a member of the New Democratic Party. Prior to being elected, she worked as a staff representative for the Canadian Labour Congress. She ran as the NDP's candidate in the 2004 election and the 2006 election, losing to Liberal incumbent Brent St. Denis both times. Hughes endorsed Niki Ashton in the 2012 NDP leadership election, and Charlie Angus in the 2017 leadership election.",FALSE,FALSE,WV
FN,Columbus_O%27Donnell_Iselin,deathYear,,1971,"Columbus O'Donnell Iselin (1904–1971) was an American oceanographer. He was the director of the Woods Hole Oceanographic Institution from 1940 to 1950, and from 1956 to 1960. He was Professor of Physical Oceanography at Harvard University and the Massachusetts Institute of Technology (MIT).",TRUE,TRUE,
FN,Concha_Michel,birthName,,Concha Michel,"Concha Michel (1899–1990) was a singer-songwriter, political activist, playwright, and a researcher who published several projects on the culture of indigenous communities. She was one of the few women who performed in the corrido style. She created the Institute of Folklore in Michoacan and was one of the first collectors of folklore and preservers of the traditions of the Mexican people. She was a cultural icon having relationships with two presidents, and a broad range of Mexico's most prominent artists including Diego Rivera, Frida Kahlo, Guadalupe Marín, Tina Modotti, Elena Poniatowska, Anita Brenner and others.",TRUE,TRUE,
FN,Daphne_Brooker,birthName,,Daphne Elizabeth Brooker,"Daphne Elizabeth Brooker (née Beacon, 8 June 1927 – 2 February 2012) was a British model, costume designer, and a professor and head of fashion at Kingston University for three decades, where she had ""a leading role in the teaching of fashion"".",TRUE,TRUE,
FP_new,Carol_Hughes_%28politician%29,label,Carol R.Hughes MP,,"Carol R. Hughes MP (born November 26, 1958 in Val Caron, Ontario) is a Canadian politician, who has represented the electoral district of Algoma—Manitoulin—Kapuskasing in the House of Commons of Canada since 2008. She is a member of the New Democratic Party. Prior to being elected, she worked as a staff representative for the Canadian Labour Congress. She ran as the NDP's candidate in the 2004 election and the 2006 election, losing to Liberal incumbent Brent St. Denis both times. Hughes endorsed Niki Ashton in the 2012 NDP leadership election, and Charlie Angus in the 2017 leadership election.",TRUE,FALSE,WV
FN,David_Leviathan,birthName,,David Leviathan,"David Leviathan (born 6 August 1950) is an Israeli painter, sculptor, and poet.",TRUE,TRUE,
FP_new,Catharine_Carter_Critcher,label,Catharine Carter Critcher,,"Catharine (sometimes Catherine) Carter Critcher (September 13, 1868 – June 11, 1964) was an American painter. A native of Westmoreland County, Virginia, she worked in Paris and Washington, D.C. before becoming, in 1924, a member of the Taos Society of Artists, the only woman ever elected to that body. She was a long time member of the Arts Club of Washington.",TRUE,TRUE,
FP_new,Chanel_Hudson-Marks,label,Chanel Simone Hudson-Marks,,"Chanel Simone Hudson-Marks (born September 14, 1997) is a Canadian-born Jamaican footballer who plays as a forward for the Jamaica women's national team.",TRUE,FALSE,WV
FN,David_Shore,birthName,,David Shore,"David Shore (born July 3, 1959) is a Canadian television writer. Shore worked on Family Law, NYPD Blue and Due South, also producing many episodes of the latter. He created the critically acclaimed series House and more recently, Battle Creek and The Good Doctor.",TRUE,TRUE,
FN,Don_Pardo,birthName,,Dominick George,"Dominick George ""Don"" Pardo (February 22, 1918 – August 18, 2014) was an American radio and television announcer whose career spanned more than seven decades. A member of the Television Hall of Fame, Pardo was noted for his 70-year tenure with NBC, working as the announcer for early incarnations of such notable shows as The Price Is Right, Jackpot, Jeopardy!, Three on a Match, Winning Streak and NBC Nightly News. His longest, and best-known, announcing job was for NBC's Saturday Night Live, a job he held for 38 seasons, from the show's debut in 1975 until 1981 and then 1982 until his death in 2014.",TRUE,TRUE,
FP_new,Chanel_Hudson-Marks,label,Chanel Hudson-Marks,,"Chanel Simone Hudson-Marks (born September 14, 1997) is a Canadian-born Jamaican footballer who plays as a forward for the Jamaica women's national team.",TRUE,TRUE,
FP_new,Charles_J%2E_Pedersen,label,Charles John Pedersen,,"Charles John Pedersen (Japanese: 安井 良男, October 3, 1904 – October 26, 1989) was an American organic chemist best known for describing methods of synthesizing crown ethers during his entire 42-year career as a chemist for DuPont at DuPont Experimental Station in Wilmington, Delaware and at DuPont's Jackson Laboratory in Deepwater, New Jersey. Often associated with Reed McNeil Izatt, Pedersen also shared the Nobel Prize in Chemistry in 1987 with Donald J. Cram and Jean-Marie Lehn. He is the only Nobel Prize laureate born in Korea other than Peace Prize laureate Kim Dae-jung.",TRUE,FALSE,WV
FP_new,Charles_J%2E_Pedersen,label,Charles J.Pedersen,,"Charles John Pedersen (Japanese: 安井 良男, October 3, 1904 – October 26, 1989) was an American organic chemist best known for describing methods of synthesizing crown ethers during his entire 42-year career as a chemist for DuPont at DuPont Experimental Station in Wilmington, Delaware and at DuPont's Jackson Laboratory in Deepwater, New Jersey. Often associated with Reed McNeil Izatt, Pedersen also shared the Nobel Prize in Chemistry in 1987 with Donald J. Cram and Jean-Marie Lehn. He is the only Nobel Prize laureate born in Korea other than Peace Prize laureate Kim Dae-jung.",FALSE,TRUE,
FN,Duncan_McFetridge,birthName,,Duncan McFetridge,"Duncan McFetridge (born 27 January 1952) is an Australian politician who represented the South Australian House of Assembly seat of Morphett for the Liberal Party from the 2002 election until 2018. Entering shadow cabinet in 2004, he was re-elected at the 2006, 2010 and 2014 elections, and holds the seat with a margin of 12.9 points. This was reduced to 7.7 points following the 2016 redistribution. McFetridge lost his shadow cabinet position in January 2017.",TRUE,TRUE,
FP_new,Charles_Morgan_%28Nottinghamshire_cricketer%29,label,Charles Morgan,,"Charles Morgan (7 February 1917 – 11 July 2001) was an English cricketer. Morgan was a right-handed batsman who bowled right-arm off break. He was born at Clay Cross, Derbyshire. Morgan made a single first-class appearance for Nottinghamshire against Middlesex in the 1946 County Championship at Trent Bridge. Nottinghamshire won the toss and elected to bat first, making 263 all out, during which Morgan was dismissed for a duck by Laurie Gray. He bowled 22 wicketless overs in Middlesex's first-innings of 484 all out, while in Nottinghamshire's second-innings of 182 he was the last man out, dismissed for 13 runs by Walter Robins. Middlesex won what was to be his only major appearance by an innings and 39 runs.",TRUE,FALSE,ICE
FN,E%2E_V%2E_K%2E_Sampath,birthName,,Erode Venkatappa Krishnasamy Sampath,"Erode Venkatappa Krishnasamy Sampath(c. 5 March 1926 – 23 February 1977), usually referred to as E. V. K. Sampath was a prominent politician from Tamil Nadu, India. He was an advocate of the Dravidian Movement of Periyar E. V. Ramasamy and was considered by some as his political heir. He later split from Periyar's Dravidar Kazhagam to form Dravida Munnetra Kazhagam (DMK) along with C. N. Annadurai. In spite of being one of the founders of DMK he later left and formed his own party, by the name, Tamil National Party. Nevertheless, he later merged his party with the Indian National Congress. He is a former Member of Parliament from the constituency of Namakkal",TRUE,TRUE,
FN,Edmond_Haxhinasto,birthName,,Edmond Haxhinasto,Edmond Haxhinasto (born 16 November 1966) is an Albanian politician who was Deputy Prime Minister of Albania from 2011 to 2013.,TRUE,TRUE,
FP_new,Charles_W%2E_Henderson,label,Charles William Henderson,,"Charles William Henderson (born August 26, 1948) is a retired Marine Corps Warrant Officer and an author based in Colorado. Henderson is best known for his 2 biographies, Marine Sniper: 93 Confirmed Kills and Silent Warrior about Marine Corps Sniper Carlos Hathcock.",TRUE,FALSE,WV
FP_new,Charles_W%2E_Henderson,label,Charles W.Henderson,,"Charles William Henderson (born August 26, 1948) is a retired Marine Corps Warrant Officer and an author based in Colorado. Henderson is best known for his 2 biographies, Marine Sniper: 93 Confirmed Kills and Silent Warrior about Marine Corps Sniper Carlos Hathcock.",FALSE,TRUE,
FN,Eman_Suleman,birthName,,Eman Suleman,"Eman Suleman (born 1 January 1992) is a Pakistani model and actress. She started her modeling career in 2017 and since then appeared in ramps and advertisements. She is also known for her role as Yasmeen in Sarmad Khoosat's Aakhri Station (2018). In 2019, she receives nomination for Best Emerging Model at 18th Lux Style Awards. Eman is a vocal feminist and has endorsed causes such as students' rights and the MeToo movement.",TRUE,TRUE,
FP_new,Charley_Bassett,label,Charley Bassett,,"Charles Edwin Bassett (February 9, 1863 in Central Falls, Rhode Island – May 28, 1942 in Pawtucket, Rhode Island), was a Major League Baseball infielder. He played all or part of nine seasons in the majors, from 1884-1892, for the Providence Grays, Kansas City Cowboys, Indianapolis Hoosiers, New York Giants, and Louisville Colonels.",TRUE,TRUE,
FN,Eric_Hobsbawm,birthName,,Eric John Ernest Hobsbawm,"Eric John Ernest Hobsbawm CH FRSL FBA (/ˈhɒbz.bɔːm/; 9 June 1917 – 1 October 2012) was a British historian of the rise of industrial capitalism, socialism, and nationalism. A life-long Marxist, his socio-political convictions influenced the character of his work. His best-known works include his tetralogy about what he called the ""long 19th century"" (The Age of Revolution: Europe 1789–1848, The Age of Capital: 1848–1875 and The Age of Empire: 1875–1914), The Age of Extremes on the short 20th century, and an edited volume that introduced the influential idea of ""invented traditions"".",TRUE,TRUE,
FP_new,Charlie_Heaton,label,Charlie Ross Heaton,,"Charlie Ross Heaton (born 6 February 1994) is an English actor. He first gained recognition for starring as Jonathan Byers in the Netflix science fiction horror series Stranger Things (2016–present). Beginning his career as a musician, Heaton appeared on British television before starring in Stranger Things and feature films like the 2016 indie thriller Shut In; he has since starred in the thriller films Marrowbone (2017) and The New Mutants (2020), among others.",TRUE,FALSE,WV
FP_new,Charlotte_D%27Alessio,label,Charlotte Briar Christina D'lessio,,"Charlotte Briar Christina D’Alessio (born Briar Christina D’Alessio; May 5, 1998) is a Canadian model and social media influencer. She was discovered at Coachella.",FALSE,FALSE,WV
FN,Eric_Parry,birthName,,Eric Owen Parry,"Eric Owen Parry RA (born 24 March 1952) is a British architect, designer, writer and educator. Parry is the founder and principal of Eric Parry Architects established in London in 1983. His built work includes the restoration and renewal of St Martin-in-the-Fields in London, the Holburne Museum in Bath, 50 New Bond Street, 23 Savile Row, One Eagle Place in Piccadilly, Aldermanbury Square by London Wall, 30 Finsbury Square in London, and the London Stock Exchange. His projects also include a number of residential developments. Eric Parry's architectural work and design has been shown internationally on major exhibitions, including the Royal Academy of Arts, the British School at Rome, and the 2012 Venice Biennale of Architecture.",TRUE,TRUE,
FP_different,Charlotte_D%27Alessio,birthName,Charlotte Briar Christina D'lessio,Briar Christina D'Alessio,"Charlotte Briar Christina D’Alessio (born Briar Christina D’Alessio; May 5, 1998) is a Canadian model and social media influencer. She was discovered at Coachella.",FALSE,FALSE,WV
FP_new,Charlotte_D%27Alessio,label,Charlotte D'Alessio,,"Charlotte Briar Christina D’Alessio (born Briar Christina D’Alessio; May 5, 1998) is a Canadian model and social media influencer. She was discovered at Coachella.",FALSE,TRUE,
FP_different,Charlotte_D%27Alessio,birthName,Charlotte Briar Christina D'Alessio,Briar Christina D'Alessio,"Charlotte Briar Christina D’Alessio (born Briar Christina D’Alessio; May 5, 1998) is a Canadian model and social media influencer. She was discovered at Coachella.",TRUE,FALSE,WV
FN,Ernest_Lawson,birthName,,Ernest Lawson,"Ernest Lawson (March 22, 1873 – December 18, 1939) was a Canadian-American painter and exhibited his work at the Canadian Art Club and as a member of the American group The Eight, artists who formed a loose association in 1908 to protest the narrowness of taste and restrictive exhibition policies of the conservative, powerful National Academy of Design. Though Lawson was primarily a landscape painter, he also painted a small number of realistic urban scenes. His painting style is heavily influenced by the art of John Henry Twachtman, J. Alden Weir, and Alfred Sisley. Though considered a Canadian-American Impressionist, Lawson falls stylistically between Impressionism and realism.",TRUE,TRUE,
FN,Ernesto_Paglia,birthName,,Ernesto Paglia,"Ernesto Paglia (born 9 April 1959, in São Paulo) is a Brazilian television journalist currently working for Rede Globo. Studied Journalism at the School of Communications and Arts at the University of São Paulo. He began working at 19, while still in the third year of Journalism School, (which requires 4 years in Brazil). Paglia was hired as reporter by Jovem Pan radio, but lasted only 3 months in this first job. He was fired after taking part in a strike led by the Journalist Union of S.Paulo in May 1979.",TRUE,TRUE,
FP_new,Charlotte_D%27Alessio,label,Charlotte Briar Christina D'Alessio,,"Charlotte Briar Christina D’Alessio (born Briar Christina D’Alessio; May 5, 1998) is a Canadian model and social media influencer. She was discovered at Coachella.",FALSE,FALSE,WV
FN,Evelyn_S%2E_Lieberman,birthName,,Evelyn May Lieberman,"Evelyn May Lieberman (née Simonowitz; July 9, 1944 – December 12, 2015) was an American public affairs professional who, during the Clinton administration, became the first woman to serve as White House Deputy Chief of Staff, and was the first United States Under Secretary of State for Public Diplomacy and Public Affairs. From 2002 to 2015, Lieberman worked for the Smithsonian Institution, most recently as Senior Advisor and Assistant to the Secretary for external relations.",TRUE,TRUE,
FP_new,Charlotte_D%27Alessio,label,Charlotte Briar Christina D’Alessio,,"Charlotte Briar Christina D’Alessio (born Briar Christina D’Alessio; May 5, 1998) is a Canadian model and social media influencer. She was discovered at Coachella.",TRUE,FALSE,WV
FP_new,Christopher_T%2E_Hanson,birthDate,2020-06-08,,"Christopher T. Hanson is an American bureaucrat and the current chairman of the United States Nuclear Regulatory Commission (NRC). He was sworn as a NRC Commissioner on June 8, 2020, and was reaffirmed by President Biden. He was previously a staff member on the Senate Appropriations Committee, as well as a Department of Energy official. Previously he was a consultant at Booz Allen Hamilton, where he led energy projects for government and industry. President Biden designated Hanson as chairman of the NRC effective January 20, 2021.",TRUE,FALSE,WV
FN,F%C3%A9lix_Taunay%2C_Baron_of_Taunay,birthName,,Félix Émile Taunay,"Félix Émile Taunay, Baron of Taunay (March 1, 1795 – April 10, 1881), was a French Brazilian painter, and drawing and Greek teacher. He was the father of famous writer and politician Alfredo d'Escragnolle Taunay, the Viscount of Taunay.",TRUE,TRUE,
FN,Faras_Hamdan,birthName,,Faras Hamdan,"Faras Hamdan (Arabic: فارس حمدان; Hebrew: פארס חמדאן, 1910 – 29 November 1966) was an Israeli Arab politician who served as a member of the Knesset for the Agriculture and Development party between 1951 and 1959.",TRUE,TRUE,
FN,Faras_Hamdan,deathDate,,1966-11-29,"Faras Hamdan (Arabic: فارس حمدان; Hebrew: פארס חמדאן, 1910 – 29 November 1966) was an Israeli Arab politician who served as a member of the Knesset for the Agriculture and Development party between 1951 and 1959.",TRUE,TRUE,
FP_new,Christopher_T%2E_Hanson,birthYear,2020,,"Christopher T. Hanson is an American bureaucrat and the current chairman of the United States Nuclear Regulatory Commission (NRC). He was sworn as a NRC Commissioner on June 8, 2020, and was reaffirmed by President Biden. He was previously a staff member on the Senate Appropriations Committee, as well as a Department of Energy official. Previously he was a consultant at Booz Allen Hamilton, where he led energy projects for government and industry. President Biden designated Hanson as chairman of the NRC effective January 20, 2021.",TRUE,FALSE,WV
FP_new,Chuck_Bundrant,label,Chuck Bundrant,,"Charles Hardin Bundrant (January 31, 1942 – October 17, 2021) was an American billionaire businessman and the co-founder, chairman, and majority owner of Trident Seafoods. At his death, his net worth was estimated at US$1.3 billion.",TRUE,TRUE,
FP_new,Cleitus_the_Black,birthYear,375,,"Cleitus the Black (Greek: Κλεῖτος ὁ μέλας; c. 375 BC – 328 BC), was an officer of the Macedonian army led by Alexander the Great. He saved Alexander's life at the Battle of the Granicus in 334 BC and was killed by him in a drunken quarrel six years later. Cleitus was the son of Dropidas (who was the son of Critias) and brother of Alexander's nurse, Lanike. He would be given the epithet 'the Black' to distinguish him from Cleitus the White.",TRUE,FALSE,DFE
FN,Fern_Fitzgerald,birthName,,Fern Fitzgerald,"Fern Fitzgerald (born January 7, 1947 in Valley Stream, New York) is an American actress, best known for her recurring role as oil cartel businesswoman Marilee Stone in the CBS primetime soap opera Dallas from 1979 to 1989. She guest-starred in the number of other television series, like Archie Bunker's Place, Hill Street Blues, Hotel, Who's the Boss?, Life Goes On, and Seinfeld. In film, Fitzgerald appeared in The Beach Girls (1982). She also appeared in the original productions of Chicago and A Chorus Line on Broadway.",TRUE,TRUE,
FP_new,Cleitus_the_Black,deathYear,328,,"Cleitus the Black (Greek: Κλεῖτος ὁ μέλας; c. 375 BC – 328 BC), was an officer of the Macedonian army led by Alexander the Great. He saved Alexander's life at the Battle of the Granicus in 334 BC and was killed by him in a drunken quarrel six years later. Cleitus was the son of Dropidas (who was the son of Critias) and brother of Alexander's nurse, Lanike. He would be given the epithet 'the Black' to distinguish him from Cleitus the White.",TRUE,FALSE,DFE
FN,Fernando_Rivera_y_Moncada,birthName,,Fernando Javier Rivera y Moncada,"Fernando Javier Rivera y Moncada (c. 1725 – July 18, 1781) was a Mexican-born soldier of the Spanish Empire who served in The Californias (Las Californias), the far north-western frontier of New Spain. He participated in several early overland explorations and later served as third Governor of The Californias, from 1774–1777.",TRUE,TRUE,
FP_new,Cleitus_the_Black,deathYear,328 BC,,"Cleitus the Black (Greek: Κλεῖτος ὁ μέλας; c. 375 BC – 328 BC), was an officer of the Macedonian army led by Alexander the Great. He saved Alexander's life at the Battle of the Granicus in 334 BC and was killed by him in a drunken quarrel six years later. Cleitus was the son of Dropidas (who was the son of Critias) and brother of Alexander's nurse, Lanike. He would be given the epithet 'the Black' to distinguish him from Cleitus the White.",TRUE,FALSE,DFE
FN,Fikri_Demirel,birthName,,Fikri Demirel,"Fikri Demirel (born November 2, 1956) is a Turkish politician from the Justice and Development Party (AK Party) who serves as a Member of Parliament for the Yalova since 7 June 2015.",TRUE,TRUE,
FP_new,Cliff_Gedge,birthYear,1931,,Cliff Gedge was a former Australian professional soccer player who played as a full-back for Queensland clubs and the Australia national soccer team.,FALSE,FALSE,FH
FN,Fred_Peacock,birthName,,Frederick Halliday Peacock,"Frederick Halliday Peacock (November 23, 1916 – February 15, 2010) was a business man and former provincial level politician from Alberta, Canada. He served as a member of the Legislative Assembly of Alberta from 1971 until 1979.",TRUE,TRUE,
FP_new,Cliff_Gedge,birthYear,1935,,Cliff Gedge was a former Australian professional soccer player who played as a full-back for Queensland clubs and the Australia national soccer team.,FALSE,FALSE,FH
FP_new,Cliff_Gedge,birthYear,1961,,Cliff Gedge was a former Australian professional soccer player who played as a full-back for Queensland clubs and the Australia national soccer team.,FALSE,FALSE,FH
FP_new,Cliff_Gedge,birthYear,1904,,Cliff Gedge was a former Australian professional soccer player who played as a full-back for Queensland clubs and the Australia national soccer team.,FALSE,FALSE,FH
FN,Frederik_Jacobsen,birthName,,Frederik Jacobsen,"Frederik Jacobsen (12 September 1876 – 4 September 1922), was a Danish actor. He appeared in 27 films between 1911 and 1923.",TRUE,TRUE,
FP_new,Cliff_Gedge,birthYear,1943,,Cliff Gedge was a former Australian professional soccer player who played as a full-back for Queensland clubs and the Australia national soccer team.,FALSE,FALSE,FH
FP_new,Contact_Trio,birthYear,1970,,"Contact Trio was a jazz group from the Ruhr area of Germany that existed from 1970 to 1984. The band was one of the first professional jazz groups in the Ruhr area and released four albums. The founding members of the group included clarinetist Theo Jörgensmann, bassist Alois Kott, and drummer Michael Jüllich.",TRUE,TRUE,
FN,George_Montagu%2C_4th_Duke_of_Manchester,birthName,,George Montagu,"George Montagu, 4th Duke of Manchester PC (6 April 1737 – 2 September 1788) was a British politician and diplomat.",TRUE,TRUE,
FP_new,Contact_Trio,deathYear,1984,,"Contact Trio was a jazz group from the Ruhr area of Germany that existed from 1970 to 1984. The band was one of the first professional jazz groups in the Ruhr area and released four albums. The founding members of the group included clarinetist Theo Jörgensmann, bassist Alois Kott, and drummer Michael Jüllich.",TRUE,TRUE,
FP_new,Craig_Dally,birthYear,1996,,Craig Dally was a Republican member of the Pennsylvania House of Representatives for the 138th District. Dally was first elected in 1996 and was in office until 2010. Dally resigned on January 4 after being elected a judge for the 3rd District of the Northampton County Court of Common Pleas.,TRUE,FALSE,WV
FP_new,Craig_Dally,deathYear,2010,,Craig Dally was a Republican member of the Pennsylvania House of Representatives for the 138th District. Dally was first elected in 1996 and was in office until 2010. Dally resigned on January 4 after being elected a judge for the 3rd District of the Northampton County Court of Common Pleas.,TRUE,FALSE,WV
FP_new,Dani_Lorenzo,label,Dani,,"Daniel ""Dani"" Lorenzo Guerrero (born 5 April 2003) is a Spanish footballer who plays as an attacking midfielder for Málaga CF.",TRUE,FALSE,ICE
FP_new,Dani_Lorenzo,label,Dani Lorenzo,,"Daniel ""Dani"" Lorenzo Guerrero (born 5 April 2003) is a Spanish footballer who plays as an attacking midfielder for Málaga CF.",TRUE,TRUE,
FN,Georgi_Yumatov,birthName,,Georgi Aleksandrovich Yumatov,"Georgi Aleksandrovich Yumatov (Russian: Гeopгий Алeксандpoвич Юматов, IPA: [ɡʲɪˈorɡʲɪj jʊˈmatəf]; 11 March 1926 – 6 October 1997) was a Soviet and Russian film actor. He appeared in 72 films between 1946 and 1994. He was a People’s Artist of the RSFSR (1982).",TRUE,TRUE,
FP_new,Dani_Lorenzo,label,Dani Lorenzo Guerrero,,"Daniel ""Dani"" Lorenzo Guerrero (born 5 April 2003) is a Spanish footballer who plays as an attacking midfielder for Málaga CF.",TRUE,FALSE,LCE
FP_new,Dani_Lorenzo,label,Dani Guerrero,,"Daniel ""Dani"" Lorenzo Guerrero (born 5 April 2003) is a Spanish footballer who plays as an attacking midfielder for Málaga CF.",TRUE,FALSE,MCE
FP_new,Daphne_Brooker,label,Daphne Elizabeth Brooker,,"Daphne Elizabeth Brooker (née Beacon, 8 June 1927 – 2 February 2012) was a British model, costume designer, and a professor and head of fashion at Kingston University for three decades, where she had ""a leading role in the teaching of fashion"".",TRUE,FALSE,WV
FP_new,Daphne_Brooker,label,Daphne Brooker,,"Daphne Elizabeth Brooker (née Beacon, 8 June 1927 – 2 February 2012) was a British model, costume designer, and a professor and head of fashion at Kingston University for three decades, where she had ""a leading role in the teaching of fashion"".",TRUE,TRUE,
FN,Gertrude_Poe,birthName,,Gertrude Louise Poe,"Gertrude Louise Poe (September 21, 1915 – July 13, 2017) was an American journalist, lawyer, real estate agent, insurance agent, and radio broadcaster who served as the editor of Laurel Leader in Laurel, Maryland from 1939 to 1980. She was known as ""Maryland's First Lady of Journalism.""",TRUE,TRUE,
FP_new,Daphne_Brooker,label,Daphne Brookeer,,"Daphne Elizabeth Brooker (née Beacon, 8 June 1927 – 2 February 2012) was a British model, costume designer, and a professor and head of fashion at Kingston University for three decades, where she had ""a leading role in the teaching of fashion"".",FALSE,TRUE,
FP_new,Dariusz_Dziekanowski,label,Dariusz Paweł Dziekanowski,,"Dariusz Paweł Dziekanowski (born 30 September 1962) is a Polish football player, coach and commentator. He was known as Jacki Dziekanowski during his time playing in the Scottish and English leagues. He started his career at Polonia Warsaw, between 1973–79, throughout the youth set-up and into a very young first team, but went to Gwardia Warszawa from 1979–83.",TRUE,FALSE,WV
FN,Golam_Samdani_Koraishi,birthName,,Golam Samdani Quraishy,Golam Samdani Quraishy (Bengali: গোলাম সামদানী কোরায়শী; 5 April 1929 – 11 October 1991) was a Bangladeshi poet and writer. He was given Independence Day Award posthumously in 2017 by the Government of Bangladesh.,TRUE,TRUE,
FP_new,Dariusz_Dziekanowski,label,Dariusz Dziekanowski,,"Dariusz Paweł Dziekanowski (born 30 September 1962) is a Polish football player, coach and commentator. He was known as Jacki Dziekanowski during his time playing in the Scottish and English leagues. He started his career at Polonia Warsaw, between 1973–79, throughout the youth set-up and into a very young first team, but went to Gwardia Warszawa from 1979–83.",TRUE,TRUE,
FN,Gordon_Persons,birthName,,Seth Gordon Persons,"Seth Gordon Persons (February 5, 1902 – May 29, 1965) was an American Democratic politician who was the 43rd Governor of Alabama from 1951 to 1955. He was born and died in Montgomery, Alabama. The Dauphin Island Bridge south of Mobile is formally named for him. The Gordon Persons Building is a six floor, 60,000 square foot state government office building in Montgomery. After leaving office as governor, Persons never sought statewide public office again, but he made an unsuccessful run for circuit judge late in life.",TRUE,TRUE,
FP_new,Dave_Coskunian,birthYear,1935,,"Davit ""Dave Coskunian"" Çoşkun was a Turkish-American soccer player of Armenian descent who earned three caps with the U.S. national team. He played one season in the National Professional Soccer League and one in the North American Soccer League.",FALSE,FALSE,FH
FP_new,Dave_Coskunian,birthYear,1915,,"Davit ""Dave Coskunian"" Çoşkun was a Turkish-American soccer player of Armenian descent who earned three caps with the U.S. national team. He played one season in the National Professional Soccer League and one in the North American Soccer League.",FALSE,FALSE,FH
FP_new,Dave_Coskunian,birthYear,1925,,"Davit ""Dave Coskunian"" Çoşkun was a Turkish-American soccer player of Armenian descent who earned three caps with the U.S. national team. He played one season in the National Professional Soccer League and one in the North American Soccer League.",FALSE,FALSE,FH
FP_new,Dave_Coskunian,birthYear,1961,,"Davit ""Dave Coskunian"" Çoşkun was a Turkish-American soccer player of Armenian descent who earned three caps with the U.S. national team. He played one season in the National Professional Soccer League and one in the North American Soccer League.",FALSE,FALSE,FH
FP_new,David_Hickinbottom,birthYear,1964,,"David Hickinbottom is a British figure skater who competed in ice dance. Partnered with Janet Sawbridge, he won bronze at the 1964 World Figure Skating Championships and silver at the 1965 World Figure Skating Championships.",TRUE,FALSE,FH
FN,Gudrun_Brendel-Fischer,birthName,,Gudrun Brendel-Fischer,"Gudrun Brendel-Fischer (born June 17, 1959 in Bayreuth, Germany) is a German politician, representative of the Christian Social Union of Bavaria. She is a representative of the district of Bayreuth in the Bavarian State Parliament.",TRUE,TRUE,
FN,Gudrun_Dorothea_R%C3%A6der,birthName,,Gudrun Dorothea Ræder,"Gudrun Dorothea Ræder (née Martius; 21 April 1908 – 26 September 1998) was a Norwegian diplomat. She was the first female Norwegian diplomat, serving at the legation in London.",TRUE,TRUE,
FP_new,David_Hickinbottom,birthYear,1949,,"David Hickinbottom is a British figure skater who competed in ice dance. Partnered with Janet Sawbridge, he won bronze at the 1964 World Figure Skating Championships and silver at the 1965 World Figure Skating Championships.",FALSE,FALSE,FH
FP_new,David_Winning,birthYear,1925,,"David Winning is a Canadian-American film and television director, screenwriter, producer, editor, and occasional actor. Although Winning has worked in numerous film and TV genres, his name is most commonly associated with science fiction, thrillers and drama.",FALSE,FALSE,FH
FN,Gustav_Vigeland,birthName,,Adolf Gustav Thorsen,"Gustav Vigeland (11 April 1869 – 12 March 1943), born as Adolf Gustav Thorsen, was a Norwegian sculptor. Gustav Vigeland occupies a special position among Norwegian sculptors, both in the power of his creative imagination and in his productivity. He is most associated with the Vigeland installation (Vigelandsanlegget) in Frogner Park, Oslo. He was also the designer of the Nobel Peace Prize medal.",TRUE,TRUE,
FP_new,David_Winning,birthYear,1947,,"David Winning is a Canadian-American film and television director, screenwriter, producer, editor, and occasional actor. Although Winning has worked in numerous film and TV genres, his name is most commonly associated with science fiction, thrillers and drama.",FALSE,FALSE,FH
FN,Harold_Soref,birthName,,Harold Benjamin Soref,"Harold Benjamin Soref (18 December 1916—14 March 1993) was a Conservative Member of Parliament (MP) in the United Kingdom for Ormskirk, Lancashire, first elected at the 1970 general election. He subsequently lost the seat to Labour in February 1974. Soref was a leading member of the Conservative Monday Club.",TRUE,TRUE,
FN,Harry_Livermore,deathYear,,1989,Sir Harry Livermore (1908–1989) was a Liverpool solicitor and local politician who served as Lord Mayor of Liverpool.,TRUE,TRUE,
FN,Harvey_Morgan,birthName,,Harvey Bland Morgan,"Harvey Bland Morgan (born August 18, 1930) is an American politician. From 1980–2012 he served in the Virginia House of Delegates, representing the 98th district on the Middle Peninsula. He is a member of the Republican Party.",TRUE,TRUE,
FP_new,David_Winning,birthYear,1943,,"David Winning is a Canadian-American film and television director, screenwriter, producer, editor, and occasional actor. Although Winning has worked in numerous film and TV genres, his name is most commonly associated with science fiction, thrillers and drama.",FALSE,FALSE,FH
FP_new,David_Winning,birthYear,1949,,"David Winning is a Canadian-American film and television director, screenwriter, producer, editor, and occasional actor. Although Winning has worked in numerous film and TV genres, his name is most commonly associated with science fiction, thrillers and drama.",FALSE,FALSE,FH
FP_new,David_Winning,birthYear,1935,,"David Winning is a Canadian-American film and television director, screenwriter, producer, editor, and occasional actor. Although Winning has worked in numerous film and TV genres, his name is most commonly associated with science fiction, thrillers and drama.",FALSE,FALSE,FH
